Gene,Variation
KIF11,0.3420483371654357
KIF13B,0.14935216047620398
KIF1BP,0.18501080823599483
KIF21A,0.2796007028493549
KIF23,0.37569922032381514
KIF2A,0.19884011728940407
KIF3B,0.16189540706359246
KIF4A,0.35444456372970723
KIF5B,0.1339037912004037
KIRREL1,0.15798300286857142
KLC1,0.15529808128356085
KLC2,0.22924053211917772
KLC4,0.2004644518314188
KLKB1,0.4509111217885181
KNG1,0.4268385681195037
KNOP1,0.31315501030404524
KPNA1,0.160140462976518
KPNA2,0.33061582153729097
KPNA3,0.19633459505643786
KPNA4,0.14384243847194542
KPNB1,0.1034406369311866
KRI1,0.268057838296029
KRR1,0.1940368091678262
KRT1,0.5814479255267007
KRT10,0.5843208058842757
KRT14,0.8254183044366951
KRT17,0.7490150585395463
KRT18,0.4443091559281755
KRT19,0.3468266596741209
KRT2,0.5298685328635648
KRT23,0.5933553342877715
KRT5,1.154579481928007
KRT6A,0.9357746994062456
KRT7,0.46520721983224866
KRT8,0.4313308664444595
KRT80,0.4529641091201415
KTN1,0.1660128648795442
KYAT3,0.4198041134320463
L2HGDH,0.27659063595007416
L3HYPDH,0.24474502841662993
LACTB,0.24394314560245928
LACTB2,0.3318167501146375
LAD1,0.3167352209313589
LAMA3,0.6643097982958791
LAMA4,0.4174979311893415
LAMA5,0.29747171368746445
LAMB1,0.3388960798964242
LAMB2,0.3037257784206244
LAMB3,0.4951179928315757
LAMC1,0.29775517804677215
LAMC2,0.5399167030649483
LAMP1,0.29266885894395683
LAMTOR1,0.1704453905684345
LAMTOR2,0.19219371696756074
LAMTOR3,0.16440334716937577
LAMTOR5,0.15720452950033328
LANCL1,0.1680629217739613
LANCL2,0.23041362088280085
LAP3,0.2548262201056419
LARP1,0.15609289090467476
LARP4B,0.2218134317508573
LARP7,0.16247279689119207
LARS,0.13905845333821656
LARS2,0.21796012355432764
LAS1L,0.1272740929878538
LASP1,0.2811901721232673
LBP,0.5174253766885665
LBR,0.30489763975835105
LCLAT1,0.20315915666017173
LCMT1,0.18988182640842663
LCN2,0.5410901916013339
LCP1,0.36234637288574895
LDHA,0.24549849135783547
LDHB,0.2661880411597194
LEMD2,0.18565502897077985
LEMD3,0.16052750225276669
LEO1,0.16548900642056422
LETM1,0.2766080722431827
LGALS1,0.35777868753510317
LGALS3,0.3172881399476119
LGALS3BP,0.3028863804765556
LGALS8,0.3311627452631393
LGALS9,0.3121890690391551
LGALSL,0.22821708530690846
LGMN,0.2890999079982064
LHPP,0.38889268154923184
LIG1,0.2878439131533473
LIG3,0.26865522962807464
LIMA1,0.2039020510564378
LIMD1,0.1364371137279775
LIMS1,0.16619487073521563
LIN7C,0.1280551122755904
LLGL1,0.14935853877641403
LLGL2,0.2465510339503308
LMAN1,0.18181861292306764
LMAN2,0.17780562346442966
LMAN2L,0.213174306571671
LMCD1,0.31057990446817535
LMF2,0.3074641690766856
LMNA,0.3241123751437798
LMNB1,0.18325089737608916
LMNB2,0.2054700913604091
LMO7,0.25548602964900796
LNPEP,0.23144269128204195
LNPK,0.25070680125810935
LOC102724971,0.6019030365143464
LONP1,0.2477106786062468
LOXL2,0.3462915430953904
LPCAT1,0.26375196423932573
LPCAT2,0.2416007844164655
LPCAT3,0.3669391018247527
LPP,0.23255099909012641
LRBA,0.22400310415500221
LRCH3,0.20508044099554126
LRG1,0.4872698351541423
LRP1,0.2414442820473775
LRPAP1,0.2978543967386118
LRPPRC,0.19376963206194456
LRRC1,0.222947294992738
LRRC14,0.3290374290484858
LRRC40,0.1830016738028549
LRRC41,0.37017780328825645
LRRC47,0.1495515986600946
LRRC57,0.19691250857388032
LRRC59,0.23249363577616775
LRRFIP1,0.20765180706087594
LRRFIP2,0.19884715051345694
LRSAM1,0.14768295683467483
LSG1,0.16894953592062903
LSM1,0.23695788674870108
LSM12,0.14998396292997063
LSM14A,0.17304288237413754
LSM2,0.16533664009651403
LSM3,0.15318299685295092
LSM6,0.13210206951779938
LSM7,0.20316607875642764
LSM8,0.13437117995990644
LSP1,0.32811608885189353
LSR,0.22680476693675425
LSS,0.2702344838446187
LTA4H,0.24157273574127722
LTBP1,0.3922292586398297
LTBP2,0.4455186911377265
LTF,0.8041716921209261
LTN1,0.19848090005286184
LUC7L,0.32499405519283925
LUC7L3,0.1322045200660438
LUM,0.5865194270577939
LXN,0.31699656130639287
LY75,0.26249839983680434
LYAR,0.2197903751267148
LYN,0.23685609306668914
LYPLA1,0.18975924064141728
LYPLA2,0.2752061818392013
LYPLAL1,0.5083463850825433
LYZ,0.47527675985762696
LZIC,0.21050207570627313
LZTFL1,0.22444512682416465
M6PR,0.22510950033147906
MACF1,0.2113978946234473
MACROD1,0.31421577836187764
MAD1L1,0.13015539688723138
MAD2L1,0.25901261426663863
MAGED2,0.3271864206055059
MAGOH,0.20449201439488285
MAGT1,0.1328342591413496
MAIP1,0.21758809077769498
MAK16,0.19237181959574906
MAN1B1,0.2212079223294271
MAN2A1,0.3058070733408483
MAN2B1,0.1967073251183186
MAN2C1,0.21857755202765883
MANF,0.22332130758920418
MAOA,0.4089965050092672
MAOB,0.5670461556813772
MAP1A,0.2723944289617983
MAP1B,0.42873630103347943
MAP1S,0.21554587629543784
MAP2K1,0.20950561862004355
MAP2K2,0.13531030358708188
MAP2K3,0.2376843112376583
MAP2K4,0.17883806940573302
MAP2K6,0.28257248507811705
MAP2K7,0.20667663021984556
MAP4,0.1449091883176559
MAP4K5,0.13605504021861492
MAP7,0.280663298426887
MAP7D1,0.23956313638424379
MAPK1,0.19005893555468462
MAPK13,0.2800103314185734
MAPK14,0.12630445743019547
MAPK3,0.15548283333496754
MAPK9,0.2014575304457573
MAPRE1,0.13066759911621614
MAPRE2,0.2516682922184782
MARCKS,0.2989453265122036
MARCKSL1,0.39155526439419636
MARK2,0.11538799206676525
MARS,0.15918554603647403
MAT2A,0.12481265500780021
MAT2B,0.10051173534674566
MATN2,0.4058277231990543
MATR3,0.11238136102388861
MAVS,0.1675150815884988
MBD2,0.1363426832474057
MBNL1,0.12627918091948656
MBOAT7,0.26362906051848317
MCAM,0.25085542090436985
MCAT,0.2552060197113985
MCCC1,0.20960311517245261
MCCC2,0.23995699550657978
MCFD2,0.16058560310452222
MCM2,0.32194658618684635
MCM3,0.2799839014434525
MCM3AP,0.13212227050231612
MCM4,0.29017442858991077
MCM5,0.3084447558573355
MCM6,0.3441198676774139
MCM7,0.28559008358152926
MCMBP,0.2107685413643998
MCRIP1,0.17864659795310697
MCTS1,0.1447193793828798
MCU,0.2116253259221804
MDC1,0.2127150430995521
MDH1,0.17275951760709587
MDH2,0.25548955131385337
MDK,0.675966658659952
MDN1,0.18655955684823536
ME1,0.33326690839608
ME2,0.22238830747899827
ME3,0.33302985877994573
MECOM,0.2889507536926613
MECP2,0.3175763277124691
MECR,0.2300924220811096
MED1,0.13349729650355777
MED14,0.1532365321805502
MED23,0.2211043701393372
MED24,0.14560918381446475
MED27,0.179385505830555
MED4,0.12833875639074085
MEIS1,0.22930912971815814
MEPCE,0.19366560521638285
MESD,0.1934210925287797
METAP1,0.16108290184531088
METAP2,0.1612767906985256
METTL1,0.2555591431995759
METTL13,0.11692951733070331
METTL14,0.21713501895904197
METTL26,0.22466392748727365
METTL3,0.1876423241785047
METTL7A,0.26651971158469734
MFAP2,0.5851242390697386
MFAP4,0.9074916098062192
MFF,0.1612805075474782
MFGE8,0.46012667835478366
MFN1,0.16779114957211302
MFN2,0.1590481732615826
MFSD10,0.2854566410427205
MGAT1,0.21561067096564732
MGEA5,0.19197139961471316
MGME1,0.26988496009214674
MGMT,0.33394225641395836
MGST1,0.4599236299839338
MGST3,0.26698584994451124
MIA3,0.11955508768944116
MICAL1,0.24995622276038038
MICAL3,0.22141530022750833
MICU1,0.25531506895414585
MICU2,0.21351580048479293
MID1,0.2361802048739888
MIEN1,0.26986342510205885
MIER1,0.1783174168566097
MIF,0.22808940688457785
MIF4GD,0.17319396244010027
MINPP1,0.2595707736514779
MIOS,0.1563255098374129
MIPEP,0.20043373506002204
MIS12,0.19610245577371527
MKI67,0.3781854162252804
MKRN2,0.15455097066814058
MLEC,0.16575509046763479
MLH1,0.22348560208672447
MLST8,0.12114245824999634
MLYCD,0.23271975323101057
MMAA,0.21394717127065027
MMAB,0.31357829037908674
MMGT1,0.1977681543163468
MMP14,0.2775573692326538
MMP2,0.5902853573904892
MMRN2,0.27487299323579684
MMS19,0.15123441551468841
MNDA,0.41480694558165215
MOB1B,0.16568176558762263
MOB2,0.3507547905183195
MOCS3,0.1677603858164006
MOGS,0.17750937469055214
MORC2,0.21659114324254175
MORF4L1,0.1517153091582395
MOV10,0.2507375160052569
MPHOSPH10,0.13537158033049088
MPHOSPH8,0.133452421405577
MPI,0.2475228906986107
MPO,0.66027817210854
MPP1,0.26877318177175286
MPP5,0.1894148654486509
MPP7,0.23893076535463556
MPRIP,0.2122893241715628
MPST,0.2501060660830761
MRC1,0.3801166413999109
MRC2,0.3237811191050772
MRE11,0.16899046986207455
MRI1,0.4030304512126041
MRPL1,0.21311581113396844
MRPL11,0.21988243667504723
MRPL12,0.236809164665386
MRPL13,0.1817571859698919
MRPL14,0.23413427625795558
MRPL15,0.2100648056089983
MRPL17,0.16474523689302828
MRPL19,0.19863027966975128
MRPL21,0.20917410279498883
MRPL24,0.18064000519964338
MRPL3,0.17296857043750333
MRPL30,0.2603401868004713
MRPL37,0.1876343367323114
MRPL38,0.1881460518484851
MRPL39,0.19897280659243677
MRPL40,0.16663413134416508
MRPL41,0.23773995488141728
MRPL43,0.19329149829194073
MRPL44,0.18068343439515375
MRPL46,0.19656690428402573
MRPL48,0.16804192275084848
MRPL49,0.2157599186709843
MRPL50,0.17594229813685563
MRPL53,0.2367491828756185
MRPL58,0.22519031606938036
MRPL9,0.21413333258480227
MRPS10,0.19433242251012878
MRPS12,0.18235866991399835
MRPS15,0.21532693541280062
MRPS18A,0.26530000889234867
MRPS2,0.2347483714597737
MRPS22,0.1673292531592445
MRPS23,0.1981129404905629
MRPS25,0.16888320462522827
MRPS26,0.13785868192411424
MRPS27,0.15752853237987965
MRPS30,0.16525703828157853
MRPS31,0.18600079499546182
MRPS35,0.2626205631820225
MRPS36,0.19452172627637904
MRPS5,0.16240616044512504
MRPS7,0.15912265000826328
MRPS9,0.17782064622464988
MRTO4,0.1807602185242387
MSH2,0.28511092103969815
MSH3,0.20877538539505894
MSH6,0.312416018727986
MSI1,0.6951275388633058
MSI2,0.26844392159079206
MSLN,0.38447550550471854
MSN,0.20780516091145426
MSR1,0.24035801361410047
MTA1,0.23108332406849166
MTA2,0.13073638965364473
MTA3,0.20240610656303012
MTAP,0.23909175568036375
MTCH1,0.29272892773892967
MTCH2,0.18665368559623255
MTDH,0.2039834582916915
MTFR1L,0.19163260076553246
MTHFD1,0.22524357127169575
MTHFD1L,0.25980736856246406
MTHFR,0.2730857075730286
MTHFS,0.2596398328177842
MTMR1,0.15493678931173951
MTMR12,0.23055115783313543
MTOR,0.09131127638190345
MTPAP,0.2725888507219738
MTPN,0.15968650403728463
MTR,0.2202603281491043
MTX1,0.15950938068412757
MTX2,0.15970915273102954
MUC1,0.41666859543204776
MUC16,0.44345247299951907
MUT,0.18937576622269842
MVB12A,0.19738477234780746
MVD,0.23536530865572125
MVP,0.2603054815383743
MX1,0.5932250306226534
MX2,0.36403782183882527
MXRA5,0.6204746451114881
MYBBP1A,0.1729885905885325
MYCBP,0.17771618914743312
MYCBP2,0.14426362693921682
MYD88,0.15295468688608993
MYDGF,0.21994820046084676
MYEF2,0.2984587914104684
MYH10,0.2623092159990722
MYH11,0.8046817909151585
MYH14,0.33178086532319795
MYH9,0.26651174010393636
MYL12A,0.22331902263395073
MYL6,0.24135312305823498
MYL6B,0.26207990611903853
MYL9,0.4207952361946272
MYLK,0.4117400799200787
MYO18A,0.21969291805999397
MYO1B,0.2616701502537354
MYO1C,0.25267833640203946
MYO1D,0.2523935453501113
MYO1E,0.224542410991557
MYO1F,0.27984839572679776
MYO1G,0.39833964139587436
MYO5A,0.2536445647019467
MYO6,0.2838282463206444
MYO9B,0.2169022907476618
MYOF,0.3160506411975562
NAA10,0.13775126450678032
NAA15,0.1591002818808932
NAA20,0.44378859876492754
NAA25,0.14930004984865813
NAA35,0.15924310126736152
NAA50,0.14915807994674035
NAB2,0.35449287132005025
NACA,0.14541910524623475
NACC1,0.3134787451813356
NADK2,0.2843336555153485
NADSYN1,0.20088425588881223
NAE1,0.15183233808632104
NAGA,0.20613822900771114
NAGK,0.19586921268099924
NAMPT,0.29732540801086127
NANS,0.18504576026898747
NAP1L1,0.26443621841761844
NAP1L4,0.22361688593967835
NAPA,0.14588896620630815
NAPG,0.16715106501823015
NAPRT,0.3664682326981384
NARS,0.1933332918391737
NARS2,0.25219966532543125
NASP,0.34674792820241773
NAT1,0.2466260411668901
NAT10,0.25061655941139305
NAXD,0.21696965209961924
NAXE,0.20143576705900487
NBAS,0.11475388399041923
NBN,0.16851211736978047
NCALD,0.41932966168784064
NCAM1,0.6634887886503519
NCAPD2,0.3060600304419279
NCAPG,0.320741761455647
NCBP1,0.17720131969139338
NCBP2,0.22632724770254492
NCBP3,0.17134518536625076
NCDN,0.2010504931040536
NCEH1,0.32968771773656985
NCF2,0.3485751522455835
NCK1,0.20088526948314037
NCK2,0.150523019361561
NCKAP1,0.1241225797381762
NCKAP1L,0.31554061073661904
NCL,0.19795906672091684
NCLN,0.10225857094457877
NCOA5,0.12628151332023033
NCOR1,0.13234516244809766
NCOR2,0.15332319707496134
NCS1,0.2792585812122437
NDC1,0.16118758330195299
NDRG1,0.3160198663013412
NDRG2,0.4189683505328729
NDRG3,0.1822671901343001
NDUFA10,0.20697223755464134
NDUFA12,0.19813496612123124
NDUFA13,0.23816004693266415
NDUFA2,0.16068204078705658
NDUFA3,0.22819324890004403
NDUFA4,0.2542415373138827
NDUFA5,0.15286166514992985
NDUFA6,0.23161695187563164
NDUFA7,0.27367473209747334
NDUFA8,0.16636574250673916
NDUFA9,0.1956188527936529
NDUFAB1,0.1630180662858333
NDUFAF2,0.2529647601811853
NDUFAF4,0.22089303087529874
NDUFAF7,0.1980381481114814
NDUFB10,0.203506998935292
NDUFB11,0.17980416595588497
NDUFB3,0.29596637343711585
NDUFB5,0.17072851399621547
NDUFB7,0.30594073505320457
NDUFB9,0.23025409111785125
NDUFC2,0.22609599691013468
NDUFS1,0.1872848036956575
NDUFS2,0.1361308023250149
NDUFS3,0.15410944815410096
NDUFS4,0.23288398487848413
NDUFS5,0.26457011345261194
NDUFS6,0.23832349118257154
NDUFS7,0.18018944439999243
NDUFS8,0.19918063991051416
NDUFV1,0.20806540952810246
NDUFV2,0.21109616287089927
NDUFV3,0.23137617721989545
NECTIN2,0.23235796756913019
NEDD1,0.1926135615753659
NEDD8-MDP1,0.15196450030481326
NEK7,0.14283159954384614
NEK9,0.18750108097227253
NELFA,0.18327997737584656
NELFB,0.16447960193223365
NELFCD,0.15092437316651824
NELFE,0.155924731021694
NEMF,0.14598811212901996
NENF,0.24575254724756573
NEO1,0.2925849614118261
NES,0.2705006826228507
NF2,0.2177025956484369
NFIA,0.3944299181358478
NFIC,0.2345464685218739
NFIX,0.3070451902548874
NFKB1,0.19304009168829445
NFKB2,0.1864858414986931
NFS1,0.23236114641575745
NFU1,0.20373765200569385
NFXL1,0.14890046188340167
NGDN,0.1865324673874711
NGLY1,0.17982833269410894
NHLRC2,0.173676869578113
NHP2,0.18074884865505578
NID1,0.3895865300337296
NID2,0.30014101285524136
NIF3L1,0.22388473377456494
NIFK,0.16460162564389183
NIP7,0.24036011478372288
NIPBL,0.1411962451803519
NIPSNAP2,0.2197230512247441
NIPSNAP3A,0.30171197344459255
NIT1,0.14371492949033982
NIT2,0.190956179361806
NKRF,0.19350120129801374
NLE1,0.2399398496227371
NLN,0.24204311348296287
NLRX1,0.2734710078986996
NMD3,0.18500843401898584
NME2,0.18036495149957152
NME3,0.3606077186292067
NMI,0.23952921855288084
NMNAT1,0.29174188576732324
NMNAT3,0.27522602906428895
NMT1,0.14882688309087055
NNMT,0.46936262687634245
NNT,0.22488062927218821
NOC2L,0.19345583973461372
NOC3L,0.25295648558232303
NOL10,0.17397249231886341
NOL11,0.1393335147244854
NOL6,0.14190847308940308
NOL7,0.22832273800299868
NOL9,0.15719904534290674
NOLC1,0.28290044845753753
NONO,0.11323547223125374
NOP14,0.1620150546884545
NOP16,0.19007046607144568
NOP2,0.20039625239903994
NOP56,0.18043787876018882
NOP58,0.1983214827767689
NOP9,0.19176068089950188
NOSIP,0.1802428934144492
NOTCH2,0.15923433323242994
NPC1,0.3049633146961629
NPC2,0.3792660325380246
NPEPL1,0.27237223177561315
NPEPPS,0.15852505024362615
NPLOC4,0.13492715788547927
NPM1,0.1891187795376125
NPNT,0.5896563396013521
NPR1,0.31459231083192435
NPTN,0.16480364398011232
NQO1,0.5787526662070465
NQO2,0.3838025054813627
NR2F2,0.42970662217877825
NR2F6,0.3825256085451075
NRBP1,0.17065049235891205
NRDC,0.16850085338342988
NRP2,0.30369532151200546
NSA2,0.1803615180634604
NSDHL,0.22408835893252518
NSF,0.14863988932997205
NSFL1C,0.19396356124772185
NSUN2,0.19896829459377252
NSUN4,0.23053682629684005
NT5C,0.27035084402390674
NT5C2,0.21554199480998754
NT5C3A,0.3319106232378173
NT5DC1,0.2744199791422619
NT5DC2,0.273781617162576
NT5E,0.4530924936401699
NTPCR,0.29595981504869723
NUB1,0.23662846213547092
NUBP1,0.20947670158901308
NUBPL,0.2828374850311033
NUCB1,0.13788372822320605
NUCB2,0.27073046285699165
NUCKS1,0.32007514117861047
NUDC,0.2021863318334036
NUDCD1,0.22251304742283326
NUDCD2,0.2525109239520068
NUDCD3,0.20846537310376875
NUDT1,0.20958450823791572
NUDT16L1,0.19415516524584076
NUDT19,0.26857170879300135
NUDT2,0.2893291381617684
NUDT21,0.12337100181847004
NUDT3,0.22548006315023122
NUDT4,0.4495882202395068
NUDT5,0.22946726197712536
NUDT9,0.17687559768460734
NUFIP2,0.17027140905067573
NUMA1,0.21169015406512964
NUMB,0.1574957552637711
NUP107,0.11849134366443327
NUP133,0.11773178133247769
NUP153,0.18635212020827613
NUP155,0.10789890467957605
NUP160,0.11108080492969087
NUP188,0.11751004779513555
NUP205,0.11549964299555723
NUP210,0.23241830002012925
NUP214,0.09476212576671304
NUP35,0.1518491365135358
NUP37,0.10578938659045407
NUP43,0.11702523963075387
NUP50,0.1528004166950404
NUP54,0.10271865443686097
NUP58,0.1305736680709336
NUP62,0.09342261605143115
NUP85,0.11946207188833187
NUP88,0.11298985747876082
NUP93,0.1034399819963667
NUP98,0.10599577534913322
NUTF2,0.20797926947341888
NXF1,0.12900200486333352
NXN,0.216298861836477
OARD1,0.2721950380367311
OAS1,0.49486691188303805
OAS2,0.4117028565657586
OAS3,0.3680626660621127
OAT,0.4246984160265275
OBSL1,0.23013862778511263
OCIAD1,0.1981556124769599
OCIAD2,0.4461537083118422
OCLN,0.32183792126309635
OGDH,0.16342904400138775
OGDHL,0.4428047505206944
OGFR,0.15593261170973055
OGN,0.904605325792374
OGT,0.09437493238947031
OLA1,0.21096969880593303
OLFML1,0.6319925208742436
OLFML3,0.505283285236732
OPA1,0.20677781606908477
OPLAH,0.3137989490217215
OPTN,0.20193919532087112
ORC3,0.18577453887066386
ORC4,0.18377184617417588
ORC5,0.221060898162121
ORM1,0.4871793537073673
ORM2,0.461545606289896
OS9,0.17212728723297913
OSBP,0.11884536433120667
OSBPL1A,0.26512253771186745
OSBPL3,0.27398481639827577
OSBPL8,0.18204812118528416
OSBPL9,0.12382168108573245
OSGEP,0.14310531559759868
OSTC,0.2090278728213588
OSTF1,0.19291214975982815
OTUB1,0.12436669530528385
OTUD4,0.17011148171777288
OXA1L,0.21851317257284536
OXCT1,0.4268600596322638
OXLD1,0.26149627185918417
OXR1,0.24091135596541666
OXSR1,0.16204690707616798
P3H1,0.3230213574309565
P3H3,0.38786360705576695
P4HA1,0.3008453409582423
P4HA2,0.34990882630579945
P4HB,0.2762151772985759
PA2G4,0.18898205047115998
PABPC1,0.13819483590592357
PABPC4,0.2567554082187373
PACS1,0.1354132488526653
PACS2,0.1920616058062392
PACSIN2,0.20433842190738466
PACSIN3,0.34294760119123346
PAF1,0.13485253430036823
PAFAH1B1,0.17317382056146732
PAFAH1B2,0.1656180012449398
PAFAH1B3,0.3715324939124279
PAICS,0.22450839772671827
PAIP1,0.1719658749366403
PAK1,0.22399454894501872
PAK1IP1,0.2248001185724893
PAK2,0.17131028535683082
PAK4,0.30481623216012504
PALLD,0.42218192804141974
PALM2-AKAP2,0.18736276721402598
PALM3,0.5372733247426534
PALMD,0.27215728165456554
PANK2,0.19355691436352557
PANK4,0.19926354114415168
PAPOLA,0.20036150700391667
PAPSS1,0.21831722184374128
PAPSS2,0.2832644263785888
PARD3,0.17431647495678324
PARK7,0.15717138789583915
PARL,0.29069984458156034
PARN,0.22099266117601188
PARP1,0.207501991968818
PARP10,0.20072478335606905
PARP12,0.19864221770148374
PARP14,0.2256364275821807
PARP4,0.23047538920296748
PARP9,0.23500475792674927
PARS2,0.256814812839608
PARVA,0.2075169511455758
PARVG,0.2451084353237661
PATL1,0.17000160453097815
PAWR,0.25075512492473906
PAX8,0.2516038025385255
PAXBP1,0.1168480009449831
PAXX,0.2682406922974117
PBDC1,0.14507031857334068
PBRM1,0.18490947564717164
PBX1,0.24410568316568268
PBXIP1,0.3080761259727766
PC,0.24403589044630464
PCBD1,0.30765133410720874
PCBD2,0.26363174467548706
PCBP1,0.11477551513860401
PCBP2,0.14213015835474874
PCCA,0.28558425250106084
PCCB,0.29522127736740716
PCDH1,0.3128296459713927
PCF11,0.17070734325585685
PCID2,0.1474708184553005
PCIF1,0.18671641384428708
PCK2,0.24611131835344463
PCM1,0.19571650121950224
PCMT1,0.20076450950420116
PCNA,0.26817230865287917
PCNP,0.18656769738126786
PCNT,0.15733933521264465
PCOLCE,0.4318560223388128
PCTP,0.29578675059820475
PCYOX1,0.206347057345816
PCYOX1L,0.19702471975097463
PCYT1A,0.21749104526774138
PCYT2,0.2543197550608297
PDAP1,0.1823260745907953
PDCD10,0.14856658930470418
PDCD11,0.1513408315213883
PDCD4,0.29511025482360426
PDCD5,0.2935809813487046
PDCD6,0.20161275183009472
PDCD6IP,0.14843864394382844
PDCL3,0.1680801082407518
PDE12,0.15328597321641918
PDE4DIP,0.14474288500636168
PDGFRB,0.3238326667334278
PDHA1,0.19708547565758844
PDHB,0.19753260776616421
PDHX,0.25248516603145227
PDIA3,0.21839989797665096
PDIA4,0.29518550813231587
PDIA5,0.2735806620471595
PDIA6,0.1868720974210737
PDLIM1,0.21790153579908147
PDLIM3,0.5639274896997345
PDLIM4,0.3483397216232352
PDLIM5,0.30409644578973144
PDLIM7,0.3690316235846773
PDP1,0.20259333913032188
PDPK1,0.1708582373191348
PDPR,0.2298026331056259
PDRG1,0.24564169362244487
PDS5A,0.12778238690400343
PDS5B,0.20558095436152812
PDXDC1,0.3913791514128933
PDXK,0.2104627804531166
PDZD11,0.23720894371414927
PEA15,0.16679219904727133
PEBP1,0.2346930646029348
PECAM1,0.24542943687374214
PECR,0.34726327196129714
PEF1,0.20963535179451026
PELO,0.1644778632304901
PELP1,0.13493883611751742
PEPD,0.15684619144694475
PES1,0.162117599989977
PEX1,0.21689180788290352
PEX11B,0.2252661244440498
PEX14,0.23145891515612568
PEX19,0.15831254045531373
PEX5,0.15661397813528966
PF4,0.7880920177938769
PFAS,0.19712356083247956
PFDN1,0.1338928237515318
PFDN2,0.1019087495372536
PFDN4,0.14941392394024572
PFDN5,0.13197061122661047
PFDN6,0.12354230026549233
PFKFB2,0.19325192299459817
PFKL,0.24530249151806457
PFKM,0.33375546000797746
PFKP,0.3010381756019447
PFN1,0.17072021375470584
PFN2,0.32326039257400546
PGAM1,0.20866202654736524
PGAM5,0.2638186459799838
PGD,0.21812456574256647
PGGT1B,0.17393927707794207
PGK1,0.1950639495576511
PGLS,0.2763383241962215
PGLYRP2,0.3506741877034779
PGM1,0.23067913252707659
PGM2,0.1744198675955297
PGM2L1,0.4118590993994665
PGM3,0.184793491851298
PGM5,0.5679570654116137
PGP,0.2339381279333146
PGRMC1,0.2751158101050647
PGRMC2,0.17289484132078178
PHACTR4,0.23755966050252134
PHAX,0.16034739695257647
PHB,0.19440904303720474
PHB2,0.1933822479761608
PHF10,0.20449931343325603
PHF14,0.18880141866678118
PHF3,0.1716231364806123
PHF5A,0.1277018158638768
PHF6,0.25154045016059784
PHGDH,0.4724486503004409
PHIP,0.19554964040254266
PHKA2,0.18136037981439254
PHKB,0.18696807980131988
PHKG2,0.18847731673167933
PHLDB1,0.22762033175512433
PHPT1,0.2838967220410303
PI4K2A,0.1669560466367345
PI4KA,0.15351621069319413
PI4KB,0.1585027479877627
PICALM,0.15350671967399812
PIGK,0.17382306350484852
PIGR,0.8976909271088183
PIGS,0.21660022538898996
PIK3C2A,0.16990463644701412
PIK3R1,0.16221970850826886
PIK3R4,0.1192439772032736
PIN1,0.18767866701860467
PIN4,0.22847986650376972
PIP4K2A,0.20839751052267882
PIP4K2B,0.20885000589124308
PIP4K2C,0.30637825728509305
PIR,0.40084344423390705
PISD,0.22742419263931724
PITHD1,0.24617716910570156
PITPNA,0.23399145571809418
PITPNB,0.20205688803399102
PITPNM1,0.1948773836520498
PITRM1,0.24023472353836928
PKM,0.23536193279663006
PKN1,0.21569301453296327
PKN2,0.14933979203217107
PKP2,0.39435699983165357
PKP3,0.3425191665812341
PKP4,0.24315569391941363
PLAA,0.1935103214068258
PLBD1,0.458251674098046
PLBD2,0.2192538020345736
PLCB3,0.16720774766873658
PLCD1,0.27549697684859475
PLCG1,0.19362993284527807
PLCG2,0.3188435036348642
PLEC,0.24977864130514227
PLEK,0.2904134784432369
PLEKHA2,0.1738439943022839
PLEKHA5,0.2676940677802517
PLEKHA7,0.26139880934483156
PLEKHM2,0.14748218675897032
PLEKHO2,0.251864317074571
PLG,0.6020390964881811
PLGRKT,0.3588121605969696
PLIN2,0.739774539068136
PLIN3,0.1664394545588621
PLIN4,1.105827330664309
PLOD1,0.36454544345899925
PLOD2,0.4839098189279523
PLOD3,0.20716709812615458
PLPBP,0.2387753928648544
PLRG1,0.0968376352927497
PLS1,0.3573568192881379
PLS3,0.4254794942522346
PLSCR1,0.49046474574987065
PLTP,0.47662280326932754
PLXDC2,0.24990112465544548
PLXNB2,0.12178520879114571
PM20D2,0.4660863596645534
PML,0.2634912183430151
PMM2,0.23947331786197038
PMPCA,0.1933556397001565
PMPCB,0.19341000832161298
PMVK,0.24358095297988713
PNISR,0.2547096173234157
PNKD,0.1627732961988465
PNKP,0.22976758600287736
PNN,0.10994065236766974
PNO1,0.1712179083474412
PNP,0.3016544625220252
PNPLA6,0.1775683440473151
PNPO,0.2175656741383998
PNPT1,0.1850823219862255
PODXL,0.40531545120618384
POFUT1,0.23326204832480135
POGLUT1,0.2417953751852323
POGZ,0.17915341347336466
POLD1,0.2230165874182003
POLD2,0.18378996810743273
POLD3,0.2754063183492047
POLDIP2,0.15845112476473536
POLDIP3,0.1735335901275922
POLR1A,0.14951123746797432
POLR1C,0.13909498580054633
POLR1E,0.18642186598736496
POLR2A,0.10087659626313239
POLR2B,0.09524288635999759
POLR2C,0.1261422229936707
POLR2E,0.10993683675486546
POLR2H,0.17108669509621344
POLR2I,0.16352614051211523
POM121,0.12510710905668684
PON1,0.5586197456568079
PON2,0.29981413910242444
POP1,0.1398713476012306
POR,0.20468116258560629
POSTN,0.6679723667250518
PPA1,0.24136577320004918
PPA2,0.2708835140829655
PPAN,0.19062850028495001
PPAT,0.19378527051754532
PPBP,0.6540041758298232
PPCS,0.29380010166323534
